comment_id,comment_text
e795a253-56b8-4106-bf28-0bac21764916,The driver on bus 180 was friendly and helped me with my bags.
6a229428-b737-4950-8b38-d25f83a42104,Boarding was quick and easy because the bus was clean.
53a2b854-ac81-4464-a261-707ed8124912,Please continue to keep the buses climate-controlled; it makes a big difference.
2cb5919c-0fea-4574-9854-2c35fd8ec716,The clean seats on the hybrid bus made my commute much better.
19456a8b-08a2-4f20-a698-598cb9772fc4,The driver on bus 246 was helpful and helped me with my bags.
006b0af4-3643-413c-b5be-d2486024cf63,The stop near Edmonds Station could use better lighting and seating.
d7bcce55-d38e-4f70-b926-7725e83457c3,I appreciate the organized service on route 180 this morning.
4ecca623-3181-4c31-994f-6558bc55e56b,Please continue to keep the buses climate-controlled; it makes a big difference.
41ebd4f1-affc-46b8-9e35-ddfe40f7a0d3,The climate-controlled seats on the standard bus made my commute much better.
f5486cee-5639-4705-bba7-8280056f369f,Please continue to keep the buses spacious; it makes a big difference.
08a4ad6a-b249-4b38-a42d-3aa4484c281c,The spacious seats on the articulated bus made my commute much better.
c8120530-397f-42b4-af07-c03340046b8b,Boarding was quick and easy because the bus was spacious.
4d8ca020-28d6-488f-97ea-51bb0a9df30b,The stop near Mukilteo Station could use better lighting and seating.
eac81c46-9405-43bf-83b5-362738e564e2,I wish the bus arrived on time; today it was 10 minutes late.
7f2d5c3e-2173-4f2f-9c7f-9da525bece6f,I appreciate the organized service on route 246 this morning.
78b74f4e-2160-4548-9797-1fc6a83da908,I love the real-time updates; they told me the bus was 5 minutes away.
8d5d4025-7f3a-4ece-8ab5-94865db88555,Please continue to keep the buses well-maintained; it makes a big difference.
a6cc15db-5ab4-4f58-955b-f6b8aa59b84f,The comfortable seats on the electric bus made my commute much better.
82f83296-63be-46f3-b6fe-b6f4cdc21a6e,I wish the bus arrived on time; today it was 15 minutes late.
f0a0be69-c07d-4749-8c51-45f8cff053f4,The driver's helpful attitude improved my day!
de5ef50e-235d-42e3-b8e4-bac0ca126b27,The driver on bus 50 was friendly and helped me with my bags.
33b1c20d-3315-4901-8394-cf4fc5f333d6,I felt safe riding through downtown on route 50 thanks to the efficient driver.
8ec4ef0c-777b-49db-899d-2a897033c518,The driver's attentive attitude improved my day!
7f787240-2817-45f5-9914-9716f47db9d9,The stop near Lynnwood Transit Center could use better lighting and seating.
e1785430-6806-4e8d-930e-2ab59870c755,Boarding was quick and easy because the bus was spotless.
311cb5b4-8888-4eb7-8278-0252bebeed06,Please continue to keep the buses quiet; it makes a big difference.
128390b8-c190-4a2a-b4e7-bc9f319abcc6,I love the real-time updates; they told me the bus was 10 minutes away.
c4035935-96ad-46fc-9fe3-c2973434d6dd,I appreciate the friendly service on route 162 this morning.
b6f80124-adff-4f51-bc11-16394b490a5f,Please continue to keep the buses smooth; it makes a big difference.
7b87e923-11ad-4c0d-81a0-9f04cc37f867,I love the real-time updates; they told me the bus was 20 minutes away.
f71ca953-21a5-436b-9c3c-8128a47e3927,Please continue to keep the buses climate-controlled; it makes a big difference.
dbba5746-e95d-460d-84d3-f053ef4ec970,The driver's helpful attitude improved my day!
5e23c54c-13d0-4374-a6ea-965c199fc748,Boarding was quick and easy because the bus was smooth.
5f9dd50b-57b1-487b-bff4-18014454ede1,Please continue to keep the buses well-maintained; it makes a big difference.
05e225b2-7dac-42d8-bf88-397c4ede3a6a,Boarding was quick and easy because the bus was smooth.
ce466130-d787-48c2-9ae8-7ba924aab4ad,Please continue to keep the buses spotless; it makes a big difference.
acd3591f-a49a-4654-9dd1-ab3f602423a9,I appreciate the courteous service on route 180 this morning.
0e5ba697-0852-43c4-9053-910ab3e09456,Please continue to keep the buses climate-controlled; it makes a big difference.
34b3652a-cd33-4b22-ab2c-038f07d13cb8,I wish the bus arrived on time; today it was 15 minutes late.
e3abe26b-923c-4161-9525-13e019cabdfa,Boarding was quick and easy because the bus was smooth.
ed316c02-48be-48ba-b526-6b356e863c18,I felt safe riding through downtown on route 50 thanks to the efficient driver.
dace97b8-ea71-450b-a70b-420c9d1a11ca,The driver on bus 271 was reliable and helped me with my bags.
b2aabd10-8ec8-460c-977b-2322762afd80,I wish the bus arrived on time; today it was 15 minutes late.
c14773eb-6b63-47ad-85d0-9b67e6f91ad1,The well-maintained seats on the standard bus made my commute much better.
57d2e1ba-e6c2-4e17-a1ea-a4817a787b5d,I felt safe riding through downtown on route 150 thanks to the professional driver.
51c9f972-6086-4f25-9ac0-f5b7ef6a340f,The smooth seats on the electric bus made my commute much better.
5e5a70a7-c08b-4f34-8a21-dc5ed2c1fa5e,I love the real-time updates; they told me the bus was 15 minutes away.
d0f5ca76-85bd-4678-88a4-8f8f0cc36d12,The driver's reliable attitude improved my day!
e61a6aee-a63c-4d20-aa5a-2d8f63e625ca,The driver on bus 101 was prompt and helped me with my bags.
5097c559-4e27-44f7-8956-637cb8f94612,The driver on bus 180 was attentive and helped me with my bags.
b6294c71-f7be-4c8c-940a-5ff19e28592f,The driver's polite attitude improved my day!
203fcf6a-fb28-41bb-bc2c-d49d8458def0,I appreciate the friendly service on route 101 this morning.
583b3586-c412-4f7d-8ac0-52773b519577,I felt safe riding through downtown on route 271 thanks to the courteous driver.
ea66be4d-66f3-4262-9fb0-176fa91d4069,Boarding was quick and easy because the bus was smooth.
b2b1c76b-29af-4d76-b0f9-2489bdf1abd1,The stop near Paine Field could use better lighting and seating.
b8205ebc-d21f-4c7b-848c-4232a8491dfb,I wish the bus arrived on time; today it was 20 minutes late.
9d9a14c1-95e0-42ad-9b78-2d78e4a0a577,I felt safe riding through downtown on route 271 thanks to the polite driver.
3ea71f86-0809-4f14-8d3b-a784e893af2c,The stop near Bothell Station could use better lighting and seating.
f908a708-03e3-425f-a744-c1e567619a51,The stop near Everett Station could use better lighting and seating.
63ca7b54-c2ed-450d-b25a-10544ac05489,I love the real-time updates; they told me the bus was 10 minutes away.
0cafdb15-285e-4e2a-ab39-156be8fe52e9,Please continue to keep the buses comfortable; it makes a big difference.
ccd588eb-10c5-4444-b3d6-b63a3e9eca6d,Please continue to keep the buses well-maintained; it makes a big difference.
1feacbae-d1c4-4151-b10e-f97f9b191e9f,I wish the bus arrived on time; today it was 15 minutes late.
9883c1ba-473f-4758-b1c0-3ecca834c169,I love the real-time updates; they told me the bus was 20 minutes away.
c60fe851-fbe7-46eb-876d-7e47a6cf34b3,Please continue to keep the buses spotless; it makes a big difference.
1e081b70-1986-43a4-aafa-518b4490020c,I appreciate the efficient service on route 101 this morning.
2eaab147-ea72-4948-8a59-2f9b76f62057,Please continue to keep the buses quiet; it makes a big difference.
231d3fe4-53a2-4bfe-8b78-8fb82fbba074,The driver on bus 271 was efficient and helped me with my bags.
e5f4440f-1b2a-4bf6-adb0-48ac21029da5,The stop near Lynnwood Transit Center could use better lighting and seating.
a0d50979-81e1-4408-98ae-3f152ae37067,I appreciate the attentive service on route 105 this morning.
6a8471b1-eb01-4fbf-b0a8-60b508a243ad,I love the real-time updates; they told me the bus was 15 minutes away.
740d9b69-9f84-4954-9f71-edcfafcc0493,The driver on bus 101 was helpful and helped me with my bags.
1ff0a05e-37e4-421c-bde6-1d731bfd9f5a,Boarding was quick and easy because the bus was climate-controlled.
6ed2ca56-9423-4b2a-8318-c18d58f2d960,I appreciate the prompt service on route 101 this morning.
ae2ce676-6ff7-41df-82b8-8c0884cc40dd,I wish the bus arrived on time; today it was 20 minutes late.
d2eaea97-06dd-4e25-9266-a26f050aaa4f,The stop near Edmonds Station could use better lighting and seating.
83509c09-36eb-47db-a8b5-7d9c2568cc3b,I felt safe riding through downtown on route 180 thanks to the friendly driver.
ac26c685-53fc-48a4-a94c-632a5318eb94,The stop near Edmonds Station could use better lighting and seating.
b8ccf2df-07f7-4747-ab01-e368746f4585,I wish the bus arrived on time; today it was 10 minutes late.
084ce70a-7c5b-4991-832c-dbc1616f820f,I wish the bus arrived on time; today it was 10 minutes late.
68322b8f-ab91-4a97-9c5f-a3709808e419,The well-maintained seats on the double-decker made my commute much better.
bb441aeb-d4c8-4f8c-bdaf-d8fae5dd8689,I love the real-time updates; they told me the bus was 20 minutes away.
2d11bc97-6d75-4ad0-8280-be7c3ac37423,I felt safe riding through downtown on route 150 thanks to the friendly driver.
1e9915bc-2999-4995-b1a1-0562c0c07095,I wish the bus arrived on time; today it was 5 minutes late.
a4f53491-b3f7-4e77-9f9b-90c672bf27cb,The driver's organized attitude improved my day!
6a9c2c0d-8a22-4a1f-b99d-e73597a5617f,I felt safe riding through downtown on route 150 thanks to the polite driver.
2720984f-6479-45a1-af37-fb0abf2699b7,The stop near Edmonds Station could use better lighting and seating.
f4576d8f-c97a-430b-a606-fc10407206bd,I felt safe riding through downtown on route 268 thanks to the polite driver.
af6a14de-edc2-437b-a955-d226638fe8cb,I wish the bus arrived on time; today it was 20 minutes late.
4fcdbb6c-9553-4c77-ad78-f1a7a1827ae0,Please continue to keep the buses comfortable; it makes a big difference.
03e50684-8c91-488f-9073-92d0af0a2a2a,I appreciate the efficient service on route 50 this morning.
d7c3d3c9-c1d6-4ea2-8a59-fab82f9e54d9,Boarding was quick and easy because the bus was quiet.
c5f06cf0-4480-42e8-905e-56d9cc5eedf4,Please continue to keep the buses climate-controlled; it makes a big difference.
12724b45-249f-4edd-a3c1-643fde7318f9,The stop near Lynnwood Transit Center could use better lighting and seating.
a62ede8e-59df-48a8-8aed-c035a6b5a304,I wish the bus arrived on time; today it was 20 minutes late.
98b08f85-a207-4d8a-9ea3-0582e9b7573c,I felt safe riding through downtown on route 150 thanks to the attentive driver.
6e261a4d-0d53-446b-bd35-981447e0502d,Boarding was quick and easy because the bus was quiet.
56cad4e0-40ec-46a9-bb4c-aebacfc4b1f2,The driver's courteous attitude improved my day!
92eacb02-86d7-461b-98cd-7409e1a5165f,Please continue to keep the buses climate-controlled; it makes a big difference.
fbe9f065-b0e3-434a-9195-e76aa4ebbe42,I love the real-time updates; they told me the bus was 10 minutes away.
856ce824-bba4-47b8-8034-02c3c05e2c02,I wish the bus arrived on time; today it was 10 minutes late.
8aae4f24-45f2-40b6-adc1-da3891f1a0db,The driver on bus 105 was courteous and helped me with my bags.
fd416e1c-385e-49b0-b3be-36192a98603d,I felt safe riding through downtown on route 105 thanks to the courteous driver.
59ec63e2-9e8b-4611-b839-b48fbd34c8a4,I love the real-time updates; they told me the bus was 20 minutes away.
fea5b233-3425-4159-86a4-6b34139cd49d,The stop near Paine Field could use better lighting and seating.
325cb243-dabe-4ff1-8973-42c3e5342dfa,I felt safe riding through downtown on route 101 thanks to the professional driver.
6bbfb0df-2b6a-4f50-afc7-e4d333e76c69,I felt safe riding through downtown on route 101 thanks to the efficient driver.
7b33b44f-f2a5-4484-9dcd-066d133dd3ed,I appreciate the friendly service on route 246 this morning.
8a27c7b4-b30e-47b5-84d9-4a0755ccb5e0,I felt safe riding through downtown on route 162 thanks to the courteous driver.
550d01e5-a038-4c70-9bab-4a7b0483471f,The quiet seats on the articulated bus made my commute much better.
7fae24c4-e9d5-4a27-9d6a-488166e66c05,The spacious seats on the hybrid bus made my commute much better.
f1e707e0-19bc-4275-83c5-2ac1578f4842,The well-maintained seats on the standard bus made my commute much better.
3dd68d71-e37e-4151-8e01-c46216b6f260,I felt safe riding through downtown on route 268 thanks to the courteous driver.
aa0207ff-087d-49c4-a731-c5f8f15663a8,Please continue to keep the buses smooth; it makes a big difference.
a8ddcd18-117f-4786-9c69-8f2d11fe8a1b,Boarding was quick and easy because the bus was spacious.
03eb4a3a-8c6e-45fe-a4e4-ef8b39a308ad,I felt safe riding through downtown on route 271 thanks to the friendly driver.
0801550b-6410-4a72-a634-9039d581dfe3,I wish the bus arrived on time; today it was 15 minutes late.
b5d32cd0-7050-4ab6-a0a2-196f4608c6c8,I appreciate the efficient service on route 271 this morning.
9dea1938-ec3b-46ee-82aa-2aeaa25f25fb,The spacious seats on the double-decker made my commute much better.
03d02d18-66df-465e-9fa1-9ff6605d7258,I felt safe riding through downtown on route 271 thanks to the organized driver.
00bb1769-ab3c-4f55-a8c6-57c8ef0a2b61,I love the real-time updates; they told me the bus was 10 minutes away.
01f7a115-eb09-46ff-becf-543ab36c0d89,I appreciate the prompt service on route 105 this morning.
c89292e0-f1aa-44b8-8dfe-ca0836382cf3,The spacious seats on the articulated bus made my commute much better.
7518cf83-81b1-4fef-9185-c68c18c44e20,The stop near Edmonds Station could use better lighting and seating.
f9e222a3-c2e6-4fbf-80b8-4cb8fb756c66,The driver on bus 150 was attentive and helped me with my bags.
99b3ff4d-d477-4a57-ab88-214328d3ca4a,The driver's polite attitude improved my day!
11de9451-e170-4d65-867b-248d36a0c02b,The stop near Mukilteo Station could use better lighting and seating.
2a4ab486-b18d-4b12-8048-9bf2e945e5e6,I felt safe riding through downtown on route 180 thanks to the professional driver.
51ca5f83-db04-4a91-b7e5-8a373c6426e7,I love the real-time updates; they told me the bus was 10 minutes away.
4a594475-d9c1-4b64-8ab4-de0a23ec246f,The driver's attentive attitude improved my day!
1d6eca58-c94d-4d50-ac49-a0f787e2824f,I wish the bus arrived on time; today it was 5 minutes late.
f9a4719a-b03b-4289-a52b-ecf40ddbb167,The driver on bus 150 was courteous and helped me with my bags.
50260948-953f-4c44-950a-c827f334d3c2,The driver's organized attitude improved my day!
337f08d1-e262-4480-bc4d-1f59f9d0c44e,I appreciate the reliable service on route 268 this morning.
d7e034a9-ea08-452e-ace7-f549f8c5b732,I appreciate the attentive service on route 268 this morning.
3f703132-8afe-4177-a662-25cba7c5b537,The well-maintained seats on the standard bus made my commute much better.
8ae23bdf-37c8-423a-a620-461d8d771893,Boarding was quick and easy because the bus was spacious.
baa4f825-e8a1-439a-ae0e-5ba688c03e6c,I love the real-time updates; they told me the bus was 15 minutes away.
7df48ad2-0c3b-446e-af08-78e2ebdab674,Boarding was quick and easy because the bus was clean.
338594bd-4fbb-4eda-b815-4936847d08a9,I wish the bus arrived on time; today it was 15 minutes late.
a0149406-bd7f-4b5b-9132-5582324fdf7f,I appreciate the polite service on route 180 this morning.
b82e4092-de97-47c0-af87-230667c53e5f,The driver on bus 50 was polite and helped me with my bags.
15e29a10-b665-4251-a4c1-b6a4d76c84c1,The spotless seats on the articulated bus made my commute much better.
f0b45b9b-27cb-466a-9f68-bac3df56066d,Please continue to keep the buses quiet; it makes a big difference.
fabf7a5b-34d4-40c1-95bf-1e8de504b036,I wish the bus arrived on time; today it was 20 minutes late.
f444c7ea-d3cd-4ae4-8789-134064b7fa15,Please continue to keep the buses clean; it makes a big difference.
b617b3b2-6d23-4335-bbe8-5a67ae53b6c2,The driver's prompt attitude improved my day!
c9104969-7933-42a9-a785-bb56572de44f,I love the real-time updates; they told me the bus was 20 minutes away.
ea7f63ba-27b6-4cfe-b7f6-1ac12fc57323,I love the real-time updates; they told me the bus was 20 minutes away.
d1dfed73-1a5c-4d5f-bb2f-9c11cb55e401,The spotless seats on the articulated bus made my commute much better.
18bc1cea-5906-4eb8-9e13-9f635d923783,I love the real-time updates; they told me the bus was 15 minutes away.
aed9785e-049b-48c0-aa93-a44a4aa47620,I felt safe riding through downtown on route 105 thanks to the friendly driver.
f78c361b-a93f-41d5-980b-54a8b679dcd9,I love the real-time updates; they told me the bus was 5 minutes away.
e969b461-8c27-4b52-a4a4-88350889b8cf,Boarding was quick and easy because the bus was well-maintained.
f68cb040-5fc9-4452-a5c6-b7b787e759e3,The stop near Lynnwood Transit Center could use better lighting and seating.
0ab35753-dcfc-4d3c-9a97-79669abdfe3f,I wish the bus arrived on time; today it was 10 minutes late.
71bc17b6-8c7c-49d5-85c6-44615a01fd41,I felt safe riding through downtown on route 180 thanks to the prompt driver.
e6224003-7cf3-4f14-a9da-f65412d474b6,The well-maintained seats on the articulated bus made my commute much better.
06424c96-ed8a-47ec-b24d-7869fa60459c,I love the real-time updates; they told me the bus was 10 minutes away.
781f42f3-12d7-4570-9046-76649382ad03,The spacious seats on the double-decker made my commute much better.
d4959b86-bdd0-4960-be97-c5b71cf53c69,The driver on bus 268 was helpful and helped me with my bags.
aeff3cbf-db93-4973-acec-ecdb4d36aac6,The spotless seats on the electric bus made my commute much better.
46822968-0d09-4bf1-9990-7c7b38e1cd6c,The driver on bus 246 was helpful and helped me with my bags.
1b85147a-7381-4af3-a54f-a218e67cb7f7,The quiet seats on the articulated bus made my commute much better.
a6b52286-365b-4074-9fed-ed3b8d87a0a2,I felt safe riding through downtown on route 180 thanks to the polite driver.
af3c0263-8737-4f53-aec7-2b15eb361635,I appreciate the organized service on route 271 this morning.
961d6f96-c9a9-413a-9c1d-aec6d5b6f2b7,The clean seats on the electric bus made my commute much better.
fbbb16e4-b008-4b24-82ef-0ef52cf4643e,The smooth seats on the double-decker made my commute much better.
e8fb033e-ab85-4346-b873-0943063415a9,I wish the bus arrived on time; today it was 20 minutes late.
6bf0b38f-6084-4493-a514-9b55a62e03da,I felt safe riding through downtown on route 246 thanks to the organized driver.
93f980d7-91e6-422b-8098-7fc77c145bca,The driver's polite attitude improved my day!
993b8cb4-30bc-4369-9a4b-ea77d28b6750,I felt safe riding through downtown on route 268 thanks to the courteous driver.
7171088a-db02-45b7-a8cc-2d95ebfe5336,The driver on bus 50 was polite and helped me with my bags.
699af6c1-baef-44b1-8a5e-00c15eec9caf,The stop near Lynnwood Transit Center could use better lighting and seating.
c85e0a50-3fcc-4028-b851-fd4dc2e41848,Boarding was quick and easy because the bus was quiet.
b59e265f-7901-43e1-b2c8-565d5bc849ed,I felt safe riding through downtown on route 105 thanks to the reliable driver.
cb36788f-ec20-4831-a25a-1ef387f7e258,The stop near Everett Station could use better lighting and seating.
e891b6d0-53db-427a-b5bd-6a11ce588ed5,The spacious seats on the articulated bus made my commute much better.
ade48a51-71e1-4198-96aa-c150af2d73d6,The driver on bus 180 was friendly and helped me with my bags.
9c6c1fa2-7774-45e8-81ec-9f8d9fd1401d,The driver on bus 246 was polite and helped me with my bags.
9704a844-7e7d-48c0-ab8c-9093ecc4049f,I wish the bus arrived on time; today it was 5 minutes late.
c35cbc89-0412-4a93-99df-f87903127985,I wish the bus arrived on time; today it was 5 minutes late.
2feda149-8ab9-40d4-a961-7fca5d8699e6,The driver's friendly attitude improved my day!
94739216-98e2-4d93-a814-78132a4f34df,I appreciate the helpful service on route 201 this morning.
2a618c2e-ab7a-4f48-b079-ae96b439d678,Please continue to keep the buses well-maintained; it makes a big difference.
1f8780fd-6979-42ee-b385-548a5f9d4acb,I appreciate the efficient service on route 180 this morning.
af356b17-d084-4ba9-ba9f-d34426a2a830,I love the real-time updates; they told me the bus was 15 minutes away.
b486a248-52ca-4084-a87d-0bfcef08df11,The driver's courteous attitude improved my day!
050e9ed0-d851-40eb-a1f9-25c83d8ebad2,The driver's prompt attitude improved my day!
a1623cb7-a354-4c10-a63a-7eb3b1ac3fad,I love the real-time updates; they told me the bus was 20 minutes away.
f75bb91e-6112-454c-9a9d-4ed07e2c9fb1,I wish the bus arrived on time; today it was 15 minutes late.
89c34fd7-53d5-40e8-811e-17979abb33b9,The stop near Everett Station could use better lighting and seating.
5fcc28a4-99b5-4cac-8ec8-e43dbde84e6a,The stop near Edmonds Station could use better lighting and seating.
b3d701e7-06db-4bab-af61-9166c01be720,I appreciate the reliable service on route 150 this morning.
55ef65e1-c055-4a13-8d07-726d80aa2cfc,Boarding was quick and easy because the bus was climate-controlled.
07c11d0e-d773-4352-9aa9-cc0278733370,Please continue to keep the buses smooth; it makes a big difference.
32a45b07-8f63-4a52-af92-1c3af25b43ed,Boarding was quick and easy because the bus was comfortable.
243b6b2c-4698-4dbe-baf0-effd4d895fc6,I felt safe riding through downtown on route 50 thanks to the friendly driver.
9dc706fb-ef3e-447f-9eeb-58dae65521a9,I felt safe riding through downtown on route 50 thanks to the prompt driver.
14a65670-ffb5-45ac-9326-9fd458375bc2,I love the real-time updates; they told me the bus was 5 minutes away.
88e03321-162f-4909-8c2a-8f9e9f2f0b1f,The driver's courteous attitude improved my day!
2a305200-6e2a-44c8-8b54-b4a79d2733c6,I wish the bus arrived on time; today it was 5 minutes late.
f727b4cd-cb67-49ed-b810-9ee9d594398c,I love the real-time updates; they told me the bus was 15 minutes away.
80b348c9-5360-42b0-8acf-5bc6d34ef5ad,The stop near Edmonds Station could use better lighting and seating.
8ae41cf5-c587-4683-a99b-68d751162cd0,The climate-controlled seats on the hybrid bus made my commute much better.
57ddee24-804b-4ab9-b2bc-b91f915bb2f1,I love the real-time updates; they told me the bus was 10 minutes away.
88f3c713-e86b-4fde-b1d5-c9dcc0fbc401,I wish the bus arrived on time; today it was 10 minutes late.
4543d7d9-da35-4498-8ccb-9eebdea03b9b,Please continue to keep the buses spacious; it makes a big difference.
56028823-bb92-4f82-a62e-0ba21d6c5d53,I felt safe riding through downtown on route 201 thanks to the prompt driver.
a7265fa7-cb5e-4c59-a524-8975f84739d2,The driver on bus 150 was efficient and helped me with my bags.
d0c2f5ba-ee82-4df0-a1d0-cb03d6e1c9a4,Boarding was quick and easy because the bus was smooth.
6289fe58-4798-41a4-b8f9-90eea1b80aa1,Boarding was quick and easy because the bus was quiet.
b0fe9781-30eb-4e0d-8c86-1b9541a8c4f2,The smooth seats on the electric bus made my commute much better.
7a6320eb-b6e6-4836-91de-0f82471486f8,I love the real-time updates; they told me the bus was 15 minutes away.
b21ee5b0-e319-4862-9c51-70ef9901c3ea,Please continue to keep the buses clean; it makes a big difference.
36b96333-a207-4930-8442-d7944299e644,I love the real-time updates; they told me the bus was 5 minutes away.
a73496ae-e7fd-4408-a128-1d688d759ced,The stop near Everett Station could use better lighting and seating.
bed67ef3-ae0e-4a86-b680-fe7b36671e87,I appreciate the attentive service on route 268 this morning.
cf6793b5-c5ae-4c86-9a99-fd108cfbef65,Boarding was quick and easy because the bus was spacious.
2845d1a1-1cbe-4949-9b36-b8a4cf6cd990,The driver's attentive attitude improved my day!
37f1178f-a8fd-489b-9fb0-0137c93ed697,Boarding was quick and easy because the bus was spacious.
cef04845-147f-4b9a-a4b8-13b328ea0f2a,The driver on bus 271 was attentive and helped me with my bags.
b26e0860-8f85-431f-987e-486a6b0e1861,The driver on bus 271 was reliable and helped me with my bags.
d08db41f-2865-48b7-8e43-ae08316bdd41,The stop near Paine Field could use better lighting and seating.
b477da20-a2cf-42cf-bed0-300da5e9854a,I love the real-time updates; they told me the bus was 15 minutes away.
e3d6c472-71b9-431a-8e31-5e2d9c5ccdef,I wish the bus arrived on time; today it was 15 minutes late.
52a12577-4a00-4e62-962f-bb76f82318c8,I appreciate the attentive service on route 105 this morning.
93a25d8f-896c-409d-a444-633b93e021a8,I wish the bus arrived on time; today it was 15 minutes late.
c8f44fff-6c69-48fc-bfdb-9f18d35078de,The driver's organized attitude improved my day!
c8cecac7-59a8-420a-89b4-02d67b0baff5,The clean seats on the hybrid bus made my commute much better.
955a316d-21d8-48c3-a0c5-edf8634da571,The driver's attentive attitude improved my day!
1fe7493d-8fcf-4789-a3bf-6dd58658f08f,The spacious seats on the hybrid bus made my commute much better.
3b64cdff-621d-46ba-ad66-610783d4b76b,The driver on bus 105 was efficient and helped me with my bags.
ba1bde69-613c-4fd8-9ed4-3bd31d951269,I love the real-time updates; they told me the bus was 15 minutes away.
b1cb4775-2567-4e95-a8eb-7f97080c6f76,I felt safe riding through downtown on route 105 thanks to the polite driver.
7f1d6275-75ce-41e8-bfbf-851c30873a59,Please continue to keep the buses comfortable; it makes a big difference.
8de4e269-3340-47bb-b280-e522789c596c,I felt safe riding through downtown on route 162 thanks to the efficient driver.
5667e691-707c-49af-9e18-c911d15b85f7,The stop near Everett Station could use better lighting and seating.
0e32ddf0-5c17-4728-8e53-830ca133dd81,I wish the bus arrived on time; today it was 15 minutes late.
0e082ca4-52ea-4349-9810-1b826741507b,I wish the bus arrived on time; today it was 10 minutes late.
bf75829e-a913-49da-a4e4-a055faebfb9c,Please continue to keep the buses spacious; it makes a big difference.
fc3439c7-fe21-43d1-b72c-ce08b3c2e287,The driver on bus 180 was efficient and helped me with my bags.
633fb9f0-f214-497f-a869-9ca2428668a5,The stop near Everett Station could use better lighting and seating.
b9430fe9-8892-489c-8105-32673e17daeb,Please continue to keep the buses spotless; it makes a big difference.
174f6bb7-38a3-427b-bc1e-77dbc8f4e476,I appreciate the professional service on route 150 this morning.
7d90c49f-6254-4a0a-97db-18af201f6622,I love the real-time updates; they told me the bus was 20 minutes away.
d479939b-b90a-4e88-a8ec-1736af7eed8d,I felt safe riding through downtown on route 150 thanks to the organized driver.
dc78598b-7570-4d81-8cdb-8640e47bb2b0,I love the real-time updates; they told me the bus was 20 minutes away.
d30c92b3-5761-41f1-9866-bfe9f0cdb21e,I love the real-time updates; they told me the bus was 5 minutes away.
228a0232-b56d-44ab-ae89-bbef9987351f,The quiet seats on the electric bus made my commute much better.
